Date,SSE,Shenzhen,MOEX_Russia,All_Ordinaries,ASX200,BEL20,Sensex,CBOEUK100,DOW30,CAC40,FTSE100,DAX,SP500,HangSeng,Nasdaq100,Jakarta,FTSE_KLCI,Euronext100,Nikkei225,NYSE ,Russell2000,STI,EuroStocks50,VIX,Nyse_Amex,Bovespa,5Y_US_Yield,TSX,3M_US_Yield,Kospi,Merval,IPC_Mexico,NZX50,TA125,10Y_US_Yield,TSEC,30Y_US_Yield,absolute
2020-03-09,2943.291015625,11108.5498046875,2719.510009765625,5822.39990234375,5760.60009765625,3435.090087890625,35634.94921875,599.010009765625,23851.01953125,4707.91015625,5965.7998046875,10625.01953125,2746.56005859375,25040.4609375,7950.68017578125,5136.80908203125,1424.1600341796875,914.3200073242188,19698.759765625,11298.4296875,1313.43994140625,2782.3701171875,2959.070068359375,54.459999084472656,1875.8599853515625,86067.0,0.42899999022483826,14514.2001953125,0.33000001311302185,1954.77001953125,30380.0,38730.55859375,11091.8095703125,1318.719970703125,0.49900001287460327,10977.6396484375,0.9369999766349792,1
2020-03-10,2996.761962890625,11403.4697265625,2498.93994140625,5995.7998046875,5939.60009765625,3155.60009765625,35634.94921875,597.6599731445312,25018.16015625,4636.60986328125,5960.2001953125,10475.490234375,2882.22998046875,25392.509765625,8344.25,5220.826171875,1430.469970703125,901.5,19867.119140625,11793.26953125,1350.9000244140625,2832.5400390625,2910.02001953125,47.29999923706055,1899.280029296875,92214.0,0.6140000224113464,14958.099609375,0.38999998569488525,1962.9300537109375,32832.0,39565.44140625,10897.4697265625,1318.719970703125,0.7480000257492065,11003.5400390625,1.218999981880188,1
2020-03-11,2968.51708984375,11200.0498046875,2492.8798828125,5789.2998046875,5725.89990234375,3148.409912109375,35697.3984375,585.8499755859375,23553.220703125,4610.25,5876.5,10438.6796875,2741.3798828125,25231.609375,7952.0498046875,5154.10498046875,1443.8299560546875,896.1599731445312,19416.060546875,11177.2900390625,1264.300048828125,2832.5400390625,2905.56005859375,53.900001525878906,1775.68994140625,85171.0,0.6570000052452087,14270.099609375,0.36800000071525574,1908.27001953125,31420.0,38678.55078125,10873.599609375,1274.1500244140625,0.8199999928474426,10893.75,1.3079999685287476,1
2020-03-12,2923.486083984375,10941.009765625,2286.39990234375,5370.89990234375,5304.60009765625,2701.0,32778.140625,529.2000122070312,21200.619140625,4044.260009765625,5237.5,9161.1298828125,2480.639892578125,24309.0703125,7201.7998046875,4895.748046875,1419.4300537109375,788.8699951171875,18559.630859375,10060.759765625,1122.9300537109375,2678.639892578125,2545.22998046875,75.47000122070312,1564.9000244140625,72583.0,0.6489999890327454,12508.5,0.27300000190734863,1834.3299560546875,28352.0,36636.69921875,10333.26953125,1194.68994140625,0.8489999771118164,10422.3203125,1.406999945640564,1
2020-03-13,2887.427001953125,10831.1298828125,2316.3798828125,5590.7001953125,5539.2998046875,2728.929931640625,34103.48046875,531.969970703125,23185.619140625,4118.35986328125,5366.10009765625,9232.080078125,2711.02001953125,24032.91015625,7874.8798828125,4907.57080078125,1344.75,800.75,17431.05078125,10851.740234375,1210.1300048828125,2678.639892578125,2586.02001953125,57.83000183105469,1602.25,82678.0,0.7170000076293945,13716.2998046875,0.24300000071525574,1771.43994140625,28448.0,38085.05078125,9826.8603515625,1194.68994140625,0.9509999752044678,10128.8701171875,1.5520000457763672,1
2020-03-15,2887.427001953125,10831.1298828125,2316.3798828125,5590.7001953125,5539.2998046875,2728.929931640625,34103.48046875,531.969970703125,23185.619140625,4118.35986328125,5366.10009765625,9232.080078125,2711.02001953125,24032.91015625,7874.8798828125,4907.57080078125,1344.75,800.75,17431.05078125,10851.740234375,1210.1300048828125,2678.639892578125,2586.02001953125,57.83000183105469,1602.25,82678.0,0.7170000076293945,13716.2998046875,0.24300000071525574,1771.43994140625,28448.0,38085.05078125,9826.8603515625,1227.4599609375,0.9509999752044678,10128.8701171875,1.5520000457763672,1
2020-03-16,2789.25390625,10253.2802734375,2266.89990234375,5058.2001953125,5002.0,2535.580078125,31390.0703125,511.2099914550781,20188.51953125,3881.4599609375,5151.10009765625,8742.25,2386.1298828125,23063.5703125,6904.58984375,4690.6572265625,1280.6300048828125,755.0800170898438,17002.0390625,9567.5302734375,1037.4200439453125,2495.77001953125,2450.3701171875,82.69000244140625,1499.1500244140625,71168.0,0.492000013589859,12360.400390625,0.1850000023841858,1714.8599853515625,25698.0,38085.05078125,9476.9404296875,1170.06005859375,0.7279999852180481,9717.76953125,1.3339999914169312,1
2020-03-17,2779.64111328125,10202.75,2224.739990234375,5332.7998046875,5293.39990234375,2528.77001953125,30579.08984375,527.1300048828125,21237.380859375,3991.780029296875,5294.89990234375,8939.099609375,2529.18994140625,23263.73046875,7334.77978515625,4456.7490234375,1256.5799560546875,772.3400268554688,17011.529296875,10063.3603515625,1106.510009765625,2454.530029296875,2530.5,75.91000366210938,1503.0699462890625,74617.0,0.6499999761581421,12685.2001953125,0.16500000655651093,1672.43994140625,25824.0,36862.83984375,9434.740234375,1190.3199462890625,0.996999979019165,9439.6298828125,1.5820000171661377,1
2020-03-18,2728.756103515625,10029.5703125,2112.639892578125,4998.7998046875,4953.2001953125,2576.2099609375,28869.509765625,509.20001220703125,19898.919921875,3754.840087890625,5080.60009765625,8441.7099609375,2398.10009765625,22291.8203125,6989.83984375,4330.673828125,1239.010009765625,733.9299926757812,16726.55078125,9384.599609375,991.1599731445312,2425.6201171875,2385.820068359375,76.44999694824219,1317.219970703125,66895.0,0.8199999928474426,11721.400390625,0.003000000026077032,1591.199951171875,22087.0,35532.73828125,9454.8896484375,1113.1700439453125,1.2660000324249268,9218.669921875,1.8969999551773071,1
2020-03-19,2702.1298828125,10019.8603515625,2275.699951171875,4809.39990234375,4782.89990234375,2636.02001953125,28288.23046875,517.1099853515625,20087.189453125,3855.5,5151.60009765625,8610.4296875,2409.389892578125,21709.130859375,7150.580078125,4105.421875,1219.719970703125,756.9500122070312,16552.830078125,9461.3095703125,1058.75,2311.0,2454.080078125,72.0,1399.56005859375,68332.0,0.6480000019073486,12170.5,-0.02800000086426735,1457.6400146484375,22656.0,35143.62890625,9114.5302734375,1161.800048828125,1.11899995803833,8681.33984375,1.7400000095367432,1
2020-03-20,2745.617919921875,10150.1298828125,2331.610107421875,4854.2998046875,4816.60009765625,2771.489990234375,29915.9609375,515.3200073242188,19173.98046875,4048.800048828125,5190.7998046875,8928.9501953125,2304.919921875,22805.0703125,6879.52001953125,4194.94384765625,1303.280029296875,792.1599731445312,16552.830078125,9133.16015625,1013.8900146484375,2410.739990234375,2548.5,66.04000091552734,1408.93994140625,67069.0,0.5199999809265137,11851.7998046875,-0.032999999821186066,1566.1500244140625,23890.0,34269.51171875,9201.6396484375,1161.800048828125,0.9380000233650208,9234.08984375,1.555999994277954,1
2020-03-22,2745.617919921875,10150.1298828125,2331.610107421875,4854.2998046875,4816.60009765625,2771.489990234375,29915.9609375,515.3200073242188,19173.98046875,4048.800048828125,5190.7998046875,8928.9501953125,2304.919921875,22805.0703125,6879.52001953125,4194.94384765625,1303.280029296875,792.1599731445312,16552.830078125,9133.16015625,1013.8900146484375,2410.739990234375,2548.5,66.04000091552734,1408.93994140625,67069.0,0.5199999809265137,11851.7998046875,-0.032999999821186066,1566.1500244140625,23890.0,34269.51171875,9201.6396484375,1115.4599609375,0.9380000233650208,9234.08984375,1.555999994277954,1
2020-03-23,2660.169921875,9691.5302734375,2253.35009765625,4564.10009765625,4546.0,2664.10009765625,25981.240234375,496.6600036621094,18591.9296875,3914.31005859375,4993.89990234375,8741.150390625,2237.39990234375,21696.130859375,6860.669921875,3989.51708984375,1259.8800048828125,766.6300048828125,16887.779296875,8777.3798828125,1002.4000244140625,2233.47998046875,2485.5400390625,61.59000015258789,1336.3800048828125,63570.0,0.39500001072883606,11228.5,-0.03999999910593033,1482.4599609375,23890.0,32964.21875,8498.7001953125,1105.949951171875,0.7639999985694885,8890.0302734375,1.343999981880188,1
2020-03-24,2722.43798828125,9921.6796875,2415.969970703125,4753.2998046875,4735.7001953125,2867.590087890625,26674.029296875,536.5499877929688,20704.91015625,4242.7001953125,5446.0,9700.5703125,2447.330078125,22663.490234375,7417.85986328125,3937.632080078125,1291.1400146484375,829.3099975585938,18092.349609375,9658.3203125,1096.5400390625,2362.050048828125,2715.110107421875,61.66999816894531,1464.969970703125,69729.0,0.4959999918937683,12571.099609375,-0.032999999821186066,1609.969970703125,23890.0,34371.53125,9109.150390625,1188.8499755859375,0.8159999847412109,9285.6201171875,1.36899995803833,1
2020-03-25,2781.591064453125,10241.080078125,2452.68994140625,5006.2001953125,4998.10009765625,2919.64990234375,28535.779296875,563.5700073242188,21200.55078125,4432.2998046875,5688.2001953125,9874.259765625,2475.56005859375,23527.189453125,7384.2998046875,3937.632080078125,1324.5,861.02001953125,19546.630859375,9961.3798828125,1110.3699951171875,2505.469970703125,2800.139892578125,63.95000076293945,1516.18994140625,74956.0,0.5210000276565552,13139.2001953125,-0.07000000029802322,1704.760009765625,26338.0,35536.69921875,9264.3798828125,1191.77001953125,0.8579999804496765,9644.75,1.4229999780654907,1
2020-03-26,2764.910888671875,10155.3603515625,2489.969970703125,5135.2001953125,5113.2998046875,3004.429931640625,29946.76953125,577.5399780273438,22552.169921875,4543.580078125,5815.7001953125,10000.9599609375,2630.070068359375,23352.33984375,7797.5400390625,4338.90380859375,1328.0899658203125,881.9099731445312,18664.599609375,10536.2802734375,1180.3199462890625,2487.56005859375,2847.780029296875,61.0,1550.3499755859375,77710.0,0.4779999852180481,13371.2001953125,-0.10499999672174454,1686.239990234375,25484.0,35706.5703125,9632.4697265625,1232.0799560546875,0.8109999895095825,9736.3603515625,1.3949999809265137,1
2020-03-27,2772.202880859375,10109.91015625,2401.110107421875,4874.2001953125,4842.39990234375,2862.7900390625,29815.58984375,549.989990234375,21636.779296875,4351.490234375,5510.2998046875,9632.51953125,2541.469970703125,23484.279296875,7502.3798828125,4545.57080078125,1343.0899658203125,843.3900146484375,19389.4296875,10187.2099609375,1131.989990234375,2528.760009765625,2728.64990234375,65.54000091552734,1487.22998046875,73429.0,0.4259999990463257,12687.7001953125,-0.057999998331069946,1717.72998046875,24059.0,33799.48828125,9556.73046875,1232.0799560546875,0.7490000128746033,9698.919921875,1.3370000123977661,1
2020-03-29,2772.202880859375,10109.91015625,2401.110107421875,4874.2001953125,4842.39990234375,2862.7900390625,29815.58984375,549.989990234375,21636.779296875,4351.490234375,5510.2998046875,9632.51953125,2541.469970703125,23484.279296875,7502.3798828125,4545.57080078125,1343.0899658203125,843.3900146484375,19389.4296875,10187.2099609375,1131.989990234375,2528.760009765625,2728.64990234375,65.54000091552734,1487.22998046875,73429.0,0.4259999990463257,12687.7001953125,-0.057999998331069946,1717.72998046875,24059.0,33799.48828125,9556.73046875,1217.4300537109375,0.7490000128746033,9698.919921875,1.3370000123977661,1
2020-03-30,2747.214111328125,9904.9501953125,2433.35009765625,5194.0,5181.39990234375,2826.93994140625,28440.3203125,555.9299926757812,22327.48046875,4378.509765625,5563.7001953125,9815.9697265625,2626.64990234375,23175.109375,7774.14990234375,4414.5,1328.8800048828125,850.8900146484375,19084.970703125,10434.740234375,1158.3199462890625,2416.239990234375,2765.6201171875,57.08000183105469,1513.25,74640.0,0.3779999911785126,13038.5,0.013000000268220901,1717.1199951171875,24384.0,34199.96875,9661.1904296875,1243.68994140625,0.6700000166893005,9629.4296875,1.281999945640564,1
2020-03-31,2750.2958984375,9962.2998046875,2508.81005859375,5110.60009765625,5076.7998046875,2901.580078125,29468.490234375,566.280029296875,21917.16015625,4396.1201171875,5672.0,9935.83984375,2584.590087890625,23603.48046875,7700.10009765625,4538.93017578125,1350.8900146484375,858.1099853515625,18917.009765625,10301.8701171875,1153.0999755859375,2481.22998046875,2786.89990234375,53.540000915527344,1537.0,73020.0,0.375,13378.7998046875,0.029999999329447746,1754.6400146484375,24384.0,34554.53125,9796.75,1276.8800048828125,0.6980000138282776,9708.0595703125,1.3509999513626099,1
2020-04-01,2734.52197265625,9951.83984375,2473.610107421875,5290.7001953125,5258.60009765625,2839.419921875,28265.310546875,542.7999877929688,20943.509765625,4207.240234375,5454.60009765625,9544.75,2470.5,23085.7890625,7360.580078125,4466.037109375,1322.6600341796875,827.8599853515625,18065.41015625,9844.849609375,1071.989990234375,2440.27001953125,2680.300048828125,57.060001373291016,1492.0899658203125,70967.0,0.36899998784065247,12876.400390625,0.06300000101327896,1685.4599609375,25324.0,33691.87890625,9926.080078125,1236.8299560546875,0.6349999904632568,9663.6298828125,1.2890000343322754,1
2020-04-02,2780.637939453125,10179.2001953125,2545.949951171875,5188.7001953125,5154.2998046875,2895.39990234375,28265.310546875,546.7100219726562,21413.439453125,4220.9599609375,5480.2001953125,9570.8203125,2526.89990234375,23280.060546875,7487.31005859375,4531.68505859375,1330.9000244140625,832.8400268554688,17818.720703125,10062.3701171875,1085.81005859375,2453.030029296875,2688.489990234375,50.90999984741211,1557.6099853515625,72253.0,0.38600000739097595,13097.7998046875,0.06499999761581421,1724.8599853515625,26003.0,33590.62109375,9870.5595703125,1233.0,0.6269999742507935,9663.6298828125,1.2699999809265137,1
2020-04-03,2763.987060546875,10110.1103515625,2572.22998046875,5106.89990234375,5067.5,2857.050048828125,27590.94921875,540.4000244140625,21052.529296875,4154.580078125,5415.5,9525.76953125,2488.64990234375,23236.109375,7373.080078125,4623.42919921875,1330.6500244140625,819.97998046875,17820.189453125,9880.6298828125,1052.050048828125,2389.2900390625,2662.989990234375,46.79999923706055,1520.31005859375,69538.0,0.367000013589859,12938.2998046875,0.057999998331069946,1725.43994140625,26505.0,33075.41015625,9935.1796875,1233.0,0.5870000123977661,9663.6298828125,1.2139999866485596,1
2020-04-05,2763.987060546875,10110.1103515625,2572.22998046875,5106.89990234375,5067.5,2857.050048828125,27590.94921875,540.4000244140625,21052.529296875,4154.580078125,5415.5,9525.76953125,2488.64990234375,23236.109375,7373.080078125,4623.42919921875,1330.6500244140625,819.97998046875,17820.189453125,9880.6298828125,1052.050048828125,2389.2900390625,2662.989990234375,46.79999923706055,1520.31005859375,69538.0,0.367000013589859,12938.2998046875,0.057999998331069946,1725.43994140625,26505.0,33075.41015625,9935.1796875,1207.780029296875,0.5870000123977661,9663.6298828125,1.2139999866485596,1
2020-04-06,2763.987060546875,10110.1103515625,2622.590087890625,5323.60009765625,5286.7998046875,2969.800048828125,27590.94921875,558.2000122070312,22679.990234375,4346.14013671875,5582.39990234375,10075.169921875,2663.679931640625,23749.119140625,7913.240234375,4811.8271484375,1341.68994140625,854.8200073242188,18576.30078125,10515.240234375,1138.780029296875,2470.590087890625,2795.969970703125,45.2400016784668,1583.3800048828125,74073.0,0.4440000057220459,13592.7001953125,0.05999999865889549,1791.8800048828125,26923.0,34381.55859375,9763.8203125,1270.1500244140625,0.6759999990463257,9818.740234375,1.284000039100647,1
2020-04-07,2820.762939453125,10428.91015625,2634.739990234375,5301.2998046875,5252.2998046875,3033.570068359375,30067.2109375,569.52001953125,22653.859375,4438.27001953125,5704.5,10356.7001953125,2659.409912109375,24253.2890625,7887.259765625,4778.63916015625,1369.9200439453125,872.6199951171875,18950.1796875,10537.0400390625,1139.1700439453125,2571.889892578125,2857.669921875,46.70000076293945,1588.8900146484375,76358.0,0.4830000102519989,13614.099609375,0.12800000607967377,1823.5999755859375,26696.0,34526.30859375,9809.849609375,1312.52001953125,0.7360000014305115,9996.3896484375,1.3320000171661377,1
2020-04-08,2815.368896484375,10386.5498046875,2670.1201171875,5258.7998046875,5206.89990234375,3055.320068359375,29893.9609375,565.5399780273438,23433.5703125,4442.75,5677.7001953125,10332.8896484375,2749.97998046875,23970.369140625,8090.89990234375,4626.69482421875,1361.3900146484375,874.3900146484375,19353.240234375,10902.58984375,1191.6600341796875,2539.43994140625,2851.27001953125,43.349998474121094,1661.6400146484375,78625.0,0.46700000762939453,13925.7001953125,0.1850000023841858,1807.1400146484375,28018.0,34567.78125,10031.66015625,1312.52001953125,0.7639999985694885,10137.4697265625,1.3639999628067017,1
2020-04-09,2825.904052734375,10463.0498046875,2701.77001953125,5439.39990234375,5387.2998046875,3092.389892578125,31159.619140625,583.0900268554688,23719.369140625,4506.85009765625,5842.7001953125,10564.740234375,2789.820068359375,24300.330078125,8153.580078125,4649.0791015625,1369.760009765625,887.8699951171875,19345.76953125,11136.6103515625,1246.72998046875,2571.320068359375,2892.7900390625,41.66999816894531,1735.510009765625,77682.0,0.41100001335144043,14166.599609375,0.20999999344348907,1836.2099609375,28018.0,34567.78125,9963.900390625,1312.52001953125,0.7289999723434448,10119.4296875,1.3530000448226929,1
2020-04-10,2796.631103515625,10298.41015625,2677.860107421875,5439.39990234375,5387.2998046875,3092.389892578125,31159.619140625,583.0900268554688,23719.369140625,4506.85009765625,5842.7001953125,10564.740234375,2789.820068359375,24300.330078125,8153.580078125,4649.0791015625,1357.5,887.8699951171875,19498.5,11136.6103515625,1246.72998046875,2571.320068359375,2892.7900390625,41.66999816894531,1735.510009765625,77682.0,0.41100001335144043,14166.599609375,0.20999999344348907,1860.699951171875,28018.0,34567.78125,9963.900390625,1312.52001953125,0.7289999723434448,10157.6103515625,1.3530000448226929,1
2020-04-12,2796.631103515625,10298.41015625,2677.860107421875,5439.39990234375,5387.2998046875,3092.389892578125,31159.619140625,583.0900268554688,23719.369140625,4506.85009765625,5842.7001953125,10564.740234375,2789.820068359375,24300.330078125,8153.580078125,4649.0791015625,1357.5,887.8699951171875,19498.5,11136.6103515625,1246.72998046875,2571.320068359375,2892.7900390625,41.66999816894531,1735.510009765625,77682.0,0.41100001335144043,14166.599609375,0.20999999344348907,1860.699951171875,28018.0,34567.78125,9963.900390625,1333.47998046875,0.7289999723434448,10157.6103515625,1.3530000448226929,1
2020-04-13,2783.048095703125,10223.16015625,2628.85009765625,5439.39990234375,5387.2998046875,3092.389892578125,30690.01953125,583.0900268554688,23390.76953125,4506.85009765625,5842.7001953125,10564.740234375,2761.6298828125,24300.330078125,8192.419921875,4623.89404296875,1356.030029296875,887.8699951171875,19043.400390625,10949.5302734375,1212.0400390625,2567.25,2892.7900390625,41.16999816894531,1729.1800537109375,78836.0,0.4300000071525574,14075.900390625,0.20000000298023224,1825.760009765625,28881.0,34613.671875,9963.900390625,1320.739990234375,0.7490000128746033,10099.2197265625,1.3910000324249268,1
2020-04-14,2827.282958984375,10475.7099609375,2631.830078125,5542.5,5488.10009765625,3057.659912109375,30690.01953125,578.3599853515625,23949.759765625,4523.91015625,5791.2998046875,10696.5595703125,2846.06005859375,24435.400390625,8515.740234375,4706.4912109375,1371.6600341796875,888.8900146484375,19638.810546875,11172.2001953125,1237.3299560546875,2634.570068359375,2917.739990234375,37.7599983215332,1748.3199462890625,79918.0,0.4189999997615814,14258.400390625,0.16500000655651093,1857.0799560546875,30782.0,34746.390625,10159.01953125,1320.739990234375,0.7519999742507935,10332.9404296875,1.4119999408721924,1
2020-04-15,2811.174072265625,10417.3701171875,2498.93994140625,5523.2998046875,5466.7001953125,2920.820068359375,30379.810546875,558.7100219726562,23504.349609375,4353.72021484375,5597.7001953125,10279.759765625,2783.360107421875,24145.33984375,8393.1796875,4625.90478515625,1387.7900390625,857.0399780273438,19550.08984375,10843.919921875,1183.97998046875,2605.56005859375,2808.199951171875,40.84000015258789,1706.9000244140625,78831.0,0.33899998664855957,13958.599609375,0.11500000208616257,1857.0799560546875,32071.0,33855.23828125,10409.9404296875,1320.739990234375,0.6380000114440918,10447.2099609375,1.274999976158142,1
2020-04-16,2819.93505859375,10470.7900390625,2515.050048828125,5467.60009765625,5416.2998046875,2925.159912109375,30602.609375,563.2100219726562,23537.6796875,4350.16015625,5628.39990234375,10301.5400390625,2799.550048828125,24006.44921875,8532.3603515625,4480.60693359375,1386.530029296875,857.7100219726562,19290.19921875,10818.0302734375,1178.0899658203125,2612.25,2812.35009765625,40.11000061035156,1678.3499755859375,77812.0,0.3409999907016754,13899.2998046875,0.10999999940395355,1857.0699462890625,30078.0,33759.75,10473.1904296875,1299.989990234375,0.609000027179718,10375.48046875,1.2100000381469727,1
2020-04-17,2838.4951171875,10527.990234375,2534.969970703125,5544.7001953125,5487.5,3015.409912109375,31588.720703125,575.3699951171875,24242.490234375,4499.009765625,5787.0,10625.7802734375,2874.56005859375,24380.0,8650.1396484375,4634.82080078125,1407.3399658203125,883.280029296875,19897.259765625,11208.2900390625,1229.0999755859375,2614.60009765625,2888.300048828125,38.150001525878906,1739.7900390625,78990.0,0.36399999260902405,14359.900390625,0.10300000011920929,1914.530029296875,29883.0,34743.1015625,10778.7197265625,1299.989990234375,0.6539999842643738,10597.0400390625,1.2760000228881836,1
2020-04-19,2838.4951171875,10527.990234375,2534.969970703125,5544.7001953125,5487.5,3015.409912109375,31588.720703125,575.3699951171875,24242.490234375,4499.009765625,5787.0,10625.7802734375,2874.56005859375,24380.0,8650.1396484375,4634.82080078125,1407.3399658203125,883.280029296875,19897.259765625,11208.2900390625,1229.0999755859375,2614.60009765625,2888.300048828125,38.150001525878906,1739.7900390625,78990.0,0.36399999260902405,14359.900390625,0.10300000011920929,1914.530029296875,29883.0,34743.1015625,10778.7197265625,1368.1800537109375,0.6539999842643738,10597.0400390625,1.2760000228881836,1
2020-04-20,2852.552978515625,10621.5,2525.969970703125,5414.7001953125,5353.0,3021.85009765625,31648.0,579.1099853515625,23650.439453125,4528.2998046875,5812.7998046875,10675.900390625,2823.159912109375,24330.01953125,8560.73046875,4575.90478515625,1413.1199951171875,889.1500244140625,19669.119140625,11003.8798828125,1213.3499755859375,2597.85009765625,2909.5,43.83000183105469,1736.800048828125,78973.0,0.35199999809265137,14388.2998046875,0.07000000029802322,1898.3599853515625,30536.0,34477.05859375,10762.669921875,1349.8699951171875,0.6259999871253967,10586.7099609375,1.2369999885559082,1
2020-04-21,2827.012939453125,10506.8603515625,2488.02001953125,5278.60009765625,5221.2998046875,2908.090087890625,30636.7109375,563.6799926757812,23018.880859375,4357.4599609375,5641.0,10249.849609375,2736.56005859375,23793.55078125,8263.23046875,4501.9189453125,1381.72998046875,858.010009765625,19280.779296875,10706.4404296875,1185.0899658203125,2551.919921875,2791.340087890625,45.40999984741211,1731.8399658203125,78973.0,0.33399999141693115,13940.099609375,0.09799999743700027,1879.3800048828125,30237.0,33892.28125,10535.8701171875,1320.4100341796875,0.5709999799728394,10288.419921875,1.1619999408721924,1
2020-04-22,2843.97998046875,10617.1904296875,2573.409912109375,5273.7998046875,5221.2001953125,2950.3701171875,31379.55078125,575.8699951171875,23475.8203125,4411.7998046875,5770.60009765625,10415.0302734375,2799.31005859375,23893.359375,8495.3798828125,4567.56201171875,1381.8900146484375,870.7999877929688,19137.94921875,10908.5595703125,1201.52001953125,2550.0400390625,2834.89990234375,41.97999954223633,1760.969970703125,80687.0,0.36399999260902405,14288.2001953125,0.09300000220537186,1896.1500244140625,30555.0,34223.8515625,10417.669921875,1322.1400146484375,0.6190000176429749,10307.740234375,1.2200000286102295,1
2020-04-23,2838.4990234375,10564.0498046875,2599.409912109375,5272.7998046875,5217.10009765625,3017.760009765625,31863.080078125,581.2000122070312,23515.259765625,4451.0,5826.60009765625,10513.7900390625,2797.800048828125,23977.3203125,8494.75,4593.55419921875,1381.6400146484375,877.9099731445312,19429.439453125,10916.6796875,1214.06005859375,2542.3701171875,2852.4599609375,41.380001068115234,1775.9100341796875,79673.0,0.36899998784065247,14251.099609375,0.09300000220537186,1914.72998046875,30379.0,34240.6015625,10446.1103515625,1343.1600341796875,0.6129999756813049,10366.509765625,1.2039999961853027,1
2020-04-24,2808.529052734375,10423.4599609375,2562.030029296875,5300.7001953125,5242.60009765625,2942.97998046875,31327.220703125,574.1799926757812,23775.26953125,4393.31982421875,5752.2001953125,10336.08984375,2836.739990234375,23831.330078125,8634.51953125,4496.06396484375,1369.8499755859375,865.7999877929688,19262.0,11017.900390625,1233.050048828125,2518.159912109375,2809.070068359375,35.93000030517578,1791.1800537109375,75331.0,0.36399999260902405,14420.400390625,0.10000000149011612,1889.010009765625,29258.0,34586.8203125,10419.48046875,1343.1600341796875,0.5960000157356262,10347.3603515625,1.1770000457763672,1
2020-04-26,2808.529052734375,10423.4599609375,2562.030029296875,5300.7001953125,5242.60009765625,2942.97998046875,31327.220703125,574.1799926757812,23775.26953125,4393.31982421875,5752.2001953125,10336.08984375,2836.739990234375,23831.330078125,8634.51953125,4496.06396484375,1369.8499755859375,865.7999877929688,19262.0,11017.900390625,1233.050048828125,2518.159912109375,2809.070068359375,35.93000030517578,1791.1800537109375,75331.0,0.36399999260902405,14420.400390625,0.10000000149011612,1889.010009765625,29258.0,34586.8203125,10419.48046875,1381.280029296875,0.5960000157356262,10347.3603515625,1.1770000457763672,1
2020-04-27,2815.4951171875,10452.169921875,2570.909912109375,5388.2998046875,5321.39990234375,3036.43994140625,31743.080078125,581.8699951171875,24133.779296875,4505.259765625,5846.7998046875,10659.990234375,2878.47998046875,24280.140625,8730.16015625,4513.14111328125,1370.1600341796875,886.0700073242188,19783.220703125,11264.83984375,1281.8800048828125,2549.39990234375,2882.090087890625,33.290000915527344,1824.8399658203125,78239.0,0.4009999930858612,14642.099609375,0.09300000220537186,1922.77001953125,29986.0,34968.08984375,10419.48046875,1392.31005859375,0.656000018119812,10567.26953125,1.2510000467300415,1
2020-04-28,2810.02392578125,10501.150390625,2612.239990234375,5381.2001953125,5313.10009765625,3121.320068359375,32114.51953125,594.4000244140625,24101.55078125,4569.7900390625,5958.5,10795.6298828125,2863.389892578125,24575.9609375,8607.73046875,4529.55419921875,1372.199951171875,900.8499755859375,19771.189453125,11319.7001953125,1298.0799560546875,2562.949951171875,2932.06005859375,33.56999969482422,1863.9300537109375,81312.0,0.36899998784065247,14798.2998046875,0.08500000089406967,1934.0899658203125,33065.0,35830.80859375,10759.5595703125,1392.31005859375,0.6100000143051147,10616.0595703125,1.2059999704360962,1
2020-04-29,2822.44189453125,10514.169921875,2663.139892578125,5463.7998046875,5393.39990234375,3196.1201171875,32720.16015625,611.5599975585938,24633.859375,4671.10986328125,6115.2998046875,11107.740234375,2939.510009765625,24643.58984375,8914.7099609375,4567.3232421875,1380.300048828125,919.989990234375,19771.189453125,11618.23046875,1360.760009765625,2574.72998046875,2996.080078125,31.229999542236328,1972.0799560546875,83171.0,0.3619999885559082,15228.099609375,0.09000000357627869,1947.56005859375,33185.0,36870.08984375,10666.1904296875,1392.31005859375,0.6269999742507935,10772.2197265625,1.2450000047683716,1
2020-04-30,2860.08203125,10721.7802734375,2650.56005859375,5597.7001953125,5522.39990234375,3099.1201171875,33717.62109375,589.0700073242188,24345.720703125,4572.18017578125,5901.2001953125,10861.6396484375,2912.429931640625,24643.58984375,8889.5498046875,4716.40283203125,1407.780029296875,899.8699951171875,20193.689453125,11372.33984375,1310.6600341796875,2624.22998046875,2927.929931640625,34.150001525878906,1939.8399658203125,80506.0,0.3449999988079071,14780.7001953125,0.09000000357627869,1947.56005859375,32743.0,36470.109375,10532.0703125,1407.199951171875,0.621999979019165,10992.1396484375,1.2660000324249268,1
2020-05-01,2860.08203125,10721.7802734375,2650.56005859375,5325.0,5245.89990234375,3099.1201171875,33717.62109375,589.0700073242188,23723.689453125,4572.18017578125,5763.10009765625,10861.6396484375,2830.7099609375,24643.58984375,8604.9501953125,4716.40283203125,1407.780029296875,899.8699951171875,19619.349609375,11058.5703125,1260.47998046875,2624.22998046875,2927.929931640625,37.189998626708984,1877.5,80506.0,0.36899998784065247,14620.2998046875,0.09300000220537186,1947.56005859375,32743.0,36470.109375,10449.009765625,1407.199951171875,0.6420000195503235,10992.1396484375,1.277999997138977,1
