Date,benchmark,bm_returns,bulls_absolute,bears_absolute,bulls_relative,bears_relative,bullbear_absolute_avg,bullbear_relative_avg
2001-10-02,1051.3299560546875,-0.18074143395112086,,,,,,
2001-10-03,1072.280029296875,-0.16441589612717944,,,,,,
2001-10-04,1069.6300048828125,-0.16648095209648384,,,,,,
2001-10-05,1071.3800048828125,-0.1651172484539416,,,,,,
2001-10-08,1062.43994140625,-0.17208387538396852,,,,,,
2001-10-09,1056.75,-0.17651781471057126,,,,,,
2001-10-10,1080.989990234375,-0.1576285787232541,,,,,,
2001-10-11,1097.4300537109375,-0.14481750761090328,,,,,,
2001-10-12,1091.6500244140625,-0.14932164875727438,,,,,,
2001-10-15,1089.97998046875,-0.15062304590666187,,,,,,
2001-10-16,1097.5400390625,-0.1447318005111592,,,,,,
2001-10-17,1077.0899658203125,-0.16066770872294567,,,,,,
2001-10-18,1068.6099853515625,-0.16727581172518646,,,,,,
2001-10-19,1073.47998046875,-0.16348082310777434,,,,,,
2001-10-22,1089.9000244140625,-0.1506853523998165,,,,,,
2001-10-23,1084.780029296875,-0.15467515582330627,,,,,,
2001-10-24,1085.199951171875,-0.15434792782872309,,,,,,
2001-10-25,1100.0899658203125,-0.1427447465638194,,,,,,
2001-10-26,1104.6099853515625,-0.13922247965003232,,,,,,
2001-10-29,1078.300048828125,-0.1597247403769274,,,,,,
2001-10-30,1059.7900390625,-0.17414883622885602,,,,,,
2001-10-31,1059.780029296875,-0.1741566364310525,,,,,,
2001-11-01,1084.0999755859375,-0.15520509395058057,,,,,,
2001-11-02,1087.199951171875,-0.15278940938010355,,,,,,
2001-11-05,1102.8399658203125,-0.1406017836969674,,,,,,
2001-11-06,1118.8599853515625,-0.12811803570361713,,,,,,
2001-11-07,1115.800048828125,-0.13050251946530844,,,,,,
2001-11-08,1118.5400390625,-0.12836735680065292,,,,,,
2001-11-09,1120.31005859375,-0.12698805275371772,,,,,,
2001-11-12,1118.3299560546875,-0.12853106592236152,,,,,,
2001-11-13,1139.0899658203125,-0.11235363681573574,,,,,,
2001-11-14,1141.2099609375,-0.11070161106517551,,,,,,
2001-11-15,1142.239990234375,-0.10989895123427629,,,,,,
2001-11-16,1138.6500244140625,-0.11269646521471188,,,,,,
2001-11-19,1151.06005859375,-0.10302583160618994,,,,,,
2001-11-20,1142.6600341796875,-0.1095716281152761,,,,,,
2001-11-21,1137.030029296875,-0.11395886135311717,,,,,,
2001-11-23,1150.3399658203125,-0.10358697054224986,,,,,,
2001-11-26,1157.4200439453125,-0.09806975435450926,,,,,,
2001-11-27,1149.5,-0.10424152165583334,,,,,,
2001-11-28,1128.52001953125,-0.12059036496194708,,,,,,
2001-11-29,1140.199951171875,-0.11148867049168176,,,,,,
2001-11-30,1139.449951171875,-0.11207311490991412,,,,,,
2001-12-03,1129.9000244140625,-0.11951498342742295,,,,,,
2001-12-04,1144.800048828125,-0.1079040019603229,,,,,,
2001-12-05,1170.3499755859375,-0.08799398585385654,,,,,,
2001-12-06,1167.0999755859375,-0.0905265783328636,,,,,,
2001-12-07,1158.31005859375,-0.09737620222994348,,,,,,
2001-12-10,1139.9300537109375,-0.11169899057773514,,,,,,
2001-12-11,1136.760009765625,-0.11416927656358744,,,,,,
2001-12-12,1137.0699462890625,-0.11392775566874824,,,,,,
2001-12-13,1119.3800048828125,-0.12771280568706922,,,,,,
2001-12-14,1123.0899658203125,-0.12482178440469327,,,,,,
2001-12-17,1134.3599853515625,-0.11603951772681453,,,,,,
2001-12-18,1142.9200439453125,-0.10936901310700209,,,,,,
2001-12-19,1149.56005859375,-0.10419472044265465,,,,,,
2001-12-20,1139.9300537109375,-0.11169899057773514,,,,,,
2001-12-21,1144.8900146484375,-0.10783389526497189,,,,,,
2001-12-24,1144.6500244140625,-0.10802090986885282,,,,,,
2001-12-26,1149.3699951171875,-0.10434282915997051,,,,,,
2001-12-27,1157.1300048828125,-0.09829576996937273,,,,,,
2001-12-28,1161.02001953125,-0.09526444017187741,,,,,,
2001-12-31,1148.0799560546875,-0.10534810399914363,,,,,,
2002-01-02,1154.6700439453125,-0.10021271722136138,,,,,,
2002-01-03,1165.27001953125,-0.09195258846856047,,,,,,
2002-01-04,1172.510009765625,-0.0863107592945106,,,,,,
2002-01-07,1164.8900146484375,-0.09224871077877494,100.0,0.0,87.5,12.5,1.0,0.75
2002-01-08,1160.7099609375,-0.09550605619113361,100.0,0.0,94.44444444444444,5.555555555555555,1.0,0.8888888888888888
2002-01-09,1155.1400146484375,-0.09984648821579589,100.0,0.0,92.6829268292683,7.317073170731707,1.0,0.8536585365853658
2002-01-10,1156.550048828125,-0.09874770607468242,100.0,0.0,93.18181818181817,6.8181818181818175,1.0,0.8636363636363636
2002-01-11,1145.5999755859375,-0.10728065165552536,100.0,0.0,95.91836734693877,4.081632653061225,1.0,0.9183673469387755
2002-01-14,1138.4100341796875,-0.11288347981859304,96.96969696969697,3.0303030303030303,94.11764705882352,5.88235294117647,0.9393939393939394,0.8823529411764706
2002-01-15,1146.18994140625,-0.10682091534801941,97.14285714285714,2.857142857142857,94.23076923076923,5.769230769230769,0.9428571428571428,0.8846153846153846
2002-01-16,1127.5699462890625,-0.121330718299692,97.22222222222221,2.7777777777777777,96.22641509433963,3.7735849056603774,0.9444444444444444,0.9245283018867925
2002-01-17,1138.8800048828125,-0.11251725081302755,89.13043478260869,10.869565217391305,93.10344827586206,6.896551724137931,0.782608695652174,0.8620689655172413
2002-01-18,1127.5799560546875,-0.12132291809749562,85.71428571428571,14.285714285714285,91.93548387096774,8.064516129032258,0.7142857142857143,0.8387096774193549
2002-01-22,1119.31005859375,-0.1277673119780277,86.27450980392157,13.725490196078432,92.95774647887323,7.042253521126761,0.7254901960784313,0.8591549295774648
2002-01-23,1128.1800537109375,-0.12085528646337607,87.93103448275862,12.068965517241379,92.0,8.0,0.7586206896551724,0.84
2002-01-24,1132.1500244140625,-0.117761650172726,88.33333333333333,11.666666666666666,93.75,6.25,0.7666666666666667,0.875
2002-01-25,1133.280029296875,-0.11688108344427928,88.05970149253731,11.940298507462686,93.18181818181817,6.8181818181818175,0.7611940298507462,0.8636363636363636
2002-01-28,1133.06005859375,-0.11705249764376735,88.40579710144928,11.594202898550725,93.47826086956522,6.521739130434782,0.7681159420289855,0.8695652173913043
2002-01-29,1100.6400146484375,-0.1423161159406826,86.3013698630137,13.698630136986301,92.45283018867924,7.547169811320755,0.726027397260274,0.8490566037735849
2002-01-30,1113.5699462890625,-0.13224034744002977,86.48648648648648,13.513513513513514,91.74311926605505,8.256880733944955,0.7297297297297297,0.8348623853211009
2002-01-31,1130.199951171875,-0.11928126273478046,87.34177215189874,12.658227848101266,91.8918918918919,8.108108108108109,0.7468354430379747,0.8378378378378378
2002-02-01,1122.199951171875,-0.12551533652925917,87.8048780487805,12.195121951219512,92.17391304347827,7.82608695652174,0.7560975609756098,0.8434782608695652
2002-02-04,1094.43994140625,-0.14714758020605379,86.90476190476191,13.095238095238097,91.33858267716536,8.661417322834646,0.7380952380952381,0.8267716535433071
2002-02-05,1090.02001953125,-0.1505918450978765,81.52173913043478,18.478260869565215,90.51094890510949,9.48905109489051,0.6304347826086957,0.8102189781021898
2002-02-06,1083.510009765625,-0.15566483025808686,78.57142857142857,21.428571428571427,90.20979020979021,9.79020979020979,0.5714285714285714,0.8041958041958042
2002-02-07,1080.1700439453125,-0.15826752943244504,78.57142857142857,21.428571428571427,90.9090909090909,9.090909090909092,0.5714285714285714,0.8181818181818182
2002-02-08,1096.219970703125,-0.14576047595692232,78.21782178217822,21.782178217821784,89.79591836734694,10.204081632653061,0.5643564356435643,0.7959183673469388
2002-02-11,1111.93994140625,-0.13351054378063154,78.64077669902912,21.35922330097087,89.26174496644296,10.738255033557047,0.5728155339805825,0.785234899328859
2002-02-12,1107.5,-0.1369704090768471,78.84615384615384,21.153846153846153,89.33333333333333,10.666666666666668,0.5769230769230769,0.7866666666666666
2002-02-13,1118.510009765625,-0.12839075740724226,80.18018018018019,19.81981981981982,89.33333333333333,10.666666666666668,0.6036036036036037,0.7866666666666666
2002-02-14,1116.47998046875,-0.12997267646245125,80.0,20.0,88.1578947368421,11.842105263157894,0.6,0.7631578947368421
2002-02-15,1104.1800537109375,-0.1395575078468122,80.99173553719008,19.00826446280992,89.375,10.625,0.6198347107438017,0.7875
2002-02-19,1083.3399658203125,-0.15579733857100952,81.14754098360656,18.852459016393443,88.95705521472392,11.042944785276074,0.6229508196721312,0.7791411042944786
2002-02-20,1097.97998046875,-0.14438897211218327,81.30081300813008,18.69918699186992,88.75739644970415,11.242603550295858,0.6260162601626016,0.7751479289940828
2002-02-21,1080.949951171875,-0.15765977953204002,80.80000000000001,19.2,87.6470588235294,12.352941176470589,0.616,0.7529411764705882
2002-02-22,1089.8399658203125,-0.15073215361299552,81.10236220472441,18.89763779527559,87.86127167630057,12.138728323699421,0.6220472440944882,0.7572254335260116
2002-02-25,1109.4300537109375,-0.13546639691918538,81.67938931297711,18.3206106870229,87.93103448275862,12.068965517241379,0.6335877862595419,0.7586206896551724
2002-02-26,1109.3800048828125,-0.1355053979301677,82.48175182481752,17.51824817518248,88.0,12.0,0.6496350364963503,0.76
2002-02-27,1109.8900146484375,-0.13510796811581627,82.97872340425532,17.02127659574468,88.06818181818183,11.931818181818182,0.6595744680851063,0.7613636363636364
2002-02-28,1106.72998046875,-0.1375704538994722,83.6734693877551,16.3265306122449,88.70056497175142,11.299435028248588,0.673469387755102,0.7740112994350282
2002-03-01,1131.780029296875,-0.11804997228074376,83.55263157894737,16.447368421052634,87.77777777777777,12.222222222222221,0.6710526315789473,0.7555555555555555
2002-03-04,1153.8399658203125,-0.1008595632571655,84.14634146341463,15.853658536585366,87.91208791208791,12.087912087912088,0.6829268292682927,0.7582417582417582
2002-03-05,1146.1400146484375,-0.1068598212345846,84.24242424242424,15.757575757575756,87.91208791208791,12.087912087912088,0.6848484848484848,0.7582417582417582
2002-03-06,1162.77001953125,-0.09390073652933517,84.61538461538461,15.384615384615385,87.91208791208791,12.087912087912088,0.6923076923076923,0.7582417582417582
2002-03-07,1157.5400390625,-0.09797624705256891,84.61538461538461,15.384615384615385,87.91208791208791,12.087912087912088,0.6923076923076923,0.7582417582417582
2002-03-08,1164.31005859375,-0.09270064688408453,84.70588235294117,15.294117647058824,87.97814207650273,12.021857923497267,0.6941176470588235,0.7595628415300546
2002-03-11,1168.260009765625,-0.08962261099782731,84.97109826589595,15.028901734104046,87.70053475935828,12.299465240641712,0.6994219653179191,0.7540106951871658
2002-03-12,1165.5799560546875,-0.09171106757372116,85.14285714285714,14.857142857142858,87.70053475935828,12.299465240641712,0.7028571428571428,0.7540106951871658
2002-03-13,1154.0899658203125,-0.10066474845108797,85.14285714285714,14.857142857142858,87.7659574468085,12.23404255319149,0.7028571428571428,0.7553191489361702
2002-03-14,1153.0400390625,-0.10148291356196304,85.39325842696628,14.606741573033707,87.7659574468085,12.23404255319149,0.7078651685393258,0.7553191489361702
2002-03-15,1166.1600341796875,-0.09125903634399457,85.6353591160221,14.3646408839779,87.95811518324608,12.041884816753926,0.712707182320442,0.7591623036649214
2002-03-18,1165.550048828125,-0.0917343730558936,85.71428571428571,14.285714285714285,87.95811518324608,12.041884816753926,0.7142857142857143,0.7591623036649214
2002-03-19,1170.2900390625,-0.08804069194261821,85.79234972677595,14.207650273224044,87.95811518324608,12.041884816753926,0.7158469945355191,0.7591623036649214
2002-03-20,1151.8499755859375,-0.10241028150358866,85.79234972677595,14.207650273224044,87.81725888324873,12.18274111675127,0.7158469945355191,0.7563451776649747
2002-03-21,1153.5899658203125,-0.1010543780632428,86.17021276595744,13.829787234042554,87.87878787878788,12.121212121212121,0.723404255319149,0.7575757575757576
2002-03-22,1148.699951171875,-0.104864967085048,86.17021276595744,13.829787234042554,87.5,12.5,0.723404255319149,0.75
2002-03-25,1131.8699951171875,-0.11797986558539253,86.17021276595744,13.829787234042554,87.56218905472637,12.437810945273633,0.723404255319149,0.7512437810945274
2002-03-26,1138.489990234375,-0.11282117332543806,86.24338624338624,13.756613756613756,87.74509803921569,12.254901960784313,0.7248677248677249,0.7549019607843137
2002-03-27,1144.5799560546875,-0.10807551128422799,86.52849740932642,13.471502590673575,87.8048780487805,12.195121951219512,0.7305699481865285,0.7560975609756098
2002-03-28,1147.3900146484375,-0.10588574720419719,86.5979381443299,13.402061855670103,87.92270531400966,12.077294685990339,0.7319587628865979,0.7584541062801933
2002-04-01,1146.5400390625,-0.10654809851997715,86.5979381443299,13.402061855670103,88.15165876777252,11.848341232227488,0.7319587628865979,0.7630331753554502
2002-04-02,1136.760009765625,-0.11416927656358744,86.66666666666667,13.333333333333334,88.42592592592592,11.574074074074074,0.7333333333333333,0.7685185185185185
2002-04-03,1125.4000244140625,-0.12302164993681719,86.66666666666667,13.333333333333334,88.42592592592592,11.574074074074074,0.7333333333333333,0.7685185185185185
2002-04-04,1126.3399658203125,-0.1222891919256861,86.22448979591837,13.77551020408163,88.9908256880734,11.009174311926607,0.7244897959183674,0.7798165137614679
2002-04-05,1122.72998046875,-0.12510230631051455,86.36363636363636,13.636363636363635,88.63636363636364,11.363636363636363,0.7272727272727273,0.7727272727272727
2002-04-08,1125.2900390625,-0.12310735703656117,86.06965174129353,13.930348258706468,88.39285714285714,11.607142857142858,0.7213930348258707,0.7678571428571429
2002-04-09,1117.800048828125,-0.12894400101668868,86.13861386138613,13.861386138613863,88.20960698689956,11.790393013100436,0.7227722772277227,0.7641921397379913
2002-04-10,1130.469970703125,-0.11907084752430974,86.40776699029125,13.592233009708737,87.93103448275862,12.068965517241379,0.7281553398058253,0.7586206896551724
2002-04-11,1103.68994140625,-0.13993943238118745,86.0576923076923,13.942307692307693,87.44769874476988,12.552301255230125,0.7211538461538461,0.7489539748953975
2002-04-12,1111.010009765625,-0.1342352015895658,86.0576923076923,13.942307692307693,87.29508196721312,12.704918032786885,0.7211538461538461,0.7459016393442623
2002-04-15,1102.550048828125,-0.14082770418741364,86.0576923076923,13.942307692307693,87.34693877551021,12.653061224489795,0.7211538461538461,0.746938775510204
2002-04-16,1128.3699951171875,-0.12070727287047689,86.19047619047619,13.80952380952381,87.04453441295547,12.955465587044534,0.7238095238095238,0.7408906882591093
2002-04-17,1126.0699462890625,-0.12249960713615626,86.32075471698113,13.679245283018867,87.14859437751004,12.851405622489958,0.7264150943396226,0.7429718875502008
2002-04-18,1124.469970703125,-0.12374640287016858,86.32075471698113,13.679245283018867,87.14859437751004,12.851405622489958,0.7264150943396226,0.7429718875502008
2002-04-19,1125.1700439453125,-0.12320086433850153,86.51162790697674,13.488372093023257,87.2,12.8,0.7302325581395349,0.744
2002-04-22,1107.8299560546875,-0.1367132877776145,86.51162790697674,13.488372093023257,87.25099601593625,12.749003984063744,0.7302325581395349,0.7450199203187251
2002-04-23,1100.9599609375,-0.14206679484364637,86.11111111111111,13.88888888888889,87.00787401574803,12.992125984251967,0.7222222222222222,0.7401574803149606
2002-04-24,1093.1400146484375,-0.14816056012300594,85.3211009174312,14.678899082568808,87.109375,12.890625,0.7064220183486238,0.7421875
2002-04-25,1091.47998046875,-0.14945415707019705,84.93150684931507,15.068493150684931,86.97318007662835,13.026819923371647,0.6986301369863014,0.7394636015325671
2002-04-26,1076.3199462890625,-0.161267753545571,84.61538461538461,15.384615384615385,87.5,12.5,0.6923076923076923,0.75
2002-04-29,1065.449951171875,-0.16973829750884228,84.23423423423422,15.765765765765765,87.59398496240601,12.406015037593985,0.6846846846846847,0.7518796992481203
2002-04-30,1076.9200439453125,-0.16080012191145154,84.23423423423422,15.765765765765765,87.68656716417911,12.313432835820896,0.6846846846846847,0.753731343283582
2002-05-01,1086.4599609375,-0.1533660535961392,84.375,15.625,86.98884758364312,13.011152416356877,0.6875,0.7397769516728625
2002-05-02,1084.56005859375,-0.15484657002279423,84.58149779735683,15.418502202643172,87.4074074074074,12.592592592592592,0.6916299559471366,0.7481481481481481
2002-05-03,1073.4300537109375,-0.16351972899433942,83.84279475982532,16.157205240174672,87.54578754578755,12.454212454212454,0.6768558951965066,0.7509157509157509
