Date,005380.KS,7203.T,F,GM,RNO.PA,TSLA,VOW3.DE,SP500
2022-12-13,110.74399284283923,13.729782625727102,11.81,38.15,30.49781310796318,160.95,89.71005242986244,4019.65
2022-12-14,115.01320598174657,13.991473958017398,11.74,37.74,30.376449372316316,156.8,88.98379964827232,3995.32
2022-12-15,113.36874375683693,14.019415868945872,11.34,37.01,29.719903210920002,157.67,85.87206827535915,3895.75
2022-12-16,111.86924510757176,13.513730603202383,10.55,35.57,29.349954664769577,150.23,88.07805799494732,3852.36
2022-12-19,110.14887124177442,13.401126397559487,10.18,34.85,29.702310616371363,149.87,91.93167449360996,3817.66
2022-12-20,109.39268656474208,12.916238279262526,9.99,34.63,28.658681337563717,137.8,89.60312892885223,3821.62
2022-12-21,110.19387708846084,13.146968902344073,10.26,35.32,29.133358305192132,137.57,89.92195476886822,3878.44
2022-12-22,112.2106840481781,13.338521304899135,9.85,32.99,28.09592449760572,125.35,86.38012345540304,3822.39
2022-12-23,110.33637063053644,13.173236555336615,9.89,33.28,28.27413616035944,123.15,87.01983133810425,3844.82
2022-12-26,111.9904795766682,13.166353553709985,9.89,33.28,28.10325222714144,123.15,86.4938986990774,3844.82
2022-12-27,112.35144608895483,13.129236092865709,9.75,32.78,28.157307682956958,109.1,86.86848962402242,3829.25
2022-12-28,114.08475072914241,13.069011723409027,9.53,32.01,28.052583363946752,112.71,86.2165690451594,3783.22
2022-12-29,111.68324753485147,13.00125374485488,10.05,33.13,28.346305859880296,121.82,87.16512571914735,3849.28
2022-12-30,112.92922801419985,13.078109446647908,10.13,33.1,28.018658062138318,123.18,87.12329965890213,3839.5
2023-01-02,117.35595402432382,13.285108210346799,10.13,33.1,29.785987317864606,123.18,89.42332305429133,3839.5
2023-01-03,117.99097935645945,13.290287900345742,10.17,33.27,29.678636239611055,108.1,91.19929305816738,3824.14
2023-01-04,118.26790755646257,13.145647823645007,10.46,34.13,31.421690005688713,113.64,95.21321998706279,3852.97
2023-01-05,117.90001037004185,13.108146720489994,10.67,34.44,31.575378894006068,110.34,95.61239694359973,3808.1
2023-01-06,117.98300370671511,13.129692441103941,10.95,35.33,32.80677212576966,113.06,97.16582798779517,3895.08
2023-01-09,123.37409759720597,13.27357393700412,11.05,35.34,31.896554392286,119.77,95.83980876976078,3892.09
2023-01-10,123.96747011824651,13.301550516900745,11.18,36.51,32.357594188221725,118.85,94.60380402741245,3919.25
2023-01-11,124.63951082107185,13.340323144289416,11.51,37.21,32.96412826979376,123.22,94.92551513623661,3969.61
2023-01-12,126.39274571984569,13.5058611489683,11.69,37.71,33.42931218702858,123.56,95.38360846029354,3983.17
2023-01-13,128.5462537202172,13.479469540540006,11.07,35.92,32.660422230879156,122.4,91.89484461916379,3999.09
2023-01-16,126.90482240481258,13.6151249488696,11.07,35.92,32.924944748269034,122.4,92.65914585441594,3999.09
2023-01-17,126.1035656405772,13.92383173368198,11.03,36.02,33.52683860851069,131.49,92.25189879857622,3990.97
2023-01-18,125.33886014551335,14.275846901352963,10.8,35.85,32.98340039515874,128.78,92.53882110866445,3928.86
2023-01-19,124.86908213258772,13.91141972181162,10.6,35.15,32.284194351535945,127.17,90.98104569979606,3898.85
2023-01-20,125.82915096949986,14.068007078690044,10.8,34.78,32.158367486344815,133.42,91.49997040532035,3972.61
2023-01-23,126.04909336126394,14.005442006364259,11.14,35.85,32.774730278437545,143.75,91.89993873355768,4019.81
2023-01-24,126.12599757980479,14.03738216257994,11.09,35.62,32.792936966359854,143.89,90.82889467659459,4016.95
2023-01-25,126.6977071289017,14.028056283151129,11.14,35.73,32.68692343982503,144.43,90.92456927627642,4016.22
2023-01-26,133.89276610747524,14.047834651526221,11.25,35.89,33.07990520046234,160.27,91.30163704926943,4060.43
2023-01-27,133.05503368787913,14.04229550960181,11.55,37.34,33.494173695949804,177.9,91.53299536750107,4070.56
2023-01-30,133.36901136104703,14.047545282600277,11.22,35.7,32.17600389840035,166.66,92.65548521114545,4017.77
2023-01-31,130.1080227365002,13.939790660165182,11.76,38.69,32.78131280032502,173.22,93.33043427857505,4076.6
2023-02-01,127.74456590612846,14.027284539531356,12.01,38.67,33.763168855327336,181.41,94.32878781642447,4119.21
2023-02-02,131.04773223029997,14.021785416729196,12.47,40.83,33.84227750493871,188.27,96.55990850215139,4179.76
2023-02-03,130.7321143018189,14.090223921830855,11.52,40.47,34.16742083905323,189.98,96.52342237033663,4136.48
2023-02-06,130.6333106075797,13.901779141317036,11.44,40.67,34.62188705275092,194.76,96.35930984328269,4111.08
2023-02-07,127.41474789575992,13.718057840109871,11.71,40.73,36.33478180478221,196.81,97.58857016149763,4164.0
2023-02-08,128.0115530531581,13.887226206801632,11.68,40.9,36.36624953767737,201.29,96.13476780654588,4117.86
2023-02-09,129.0618450110742,13.876335493389643,11.74,40.96,37.29067382439,207.32,96.97814874450972,4081.5
2023-02-10,129.09262875856945,13.701974912141212,11.78,40.68,36.360954003467654,196.89,95.50103100910769,4090.46
2023-02-13,127.66586991827772,13.680398249642804,12.11,41.34,37.15214577549292,194.64,95.91940434398751,4137.29
2023-02-14,128.6120064856629,13.642669271581,12.0,41.75,37.47290707326741,209.25,96.79957368068355,4136.13
2023-02-15,127.94092356062094,13.514223039852919,11.97,42.26,38.367247892296646,214.24,97.32929672896519,4147.6
2023-02-16,131.6435467677878,13.701560097029594,11.95,42.41,38.91783101063944,202.04,97.72949200436709,4090.41
2023-02-17,130.88901526257771,13.644703149337282,11.93,42.47,37.79385000589578,208.31,98.14587493468544,4079.09
2023-02-20,129.80453528479282,13.585367159800153,11.93,42.47,37.14746096348424,208.31,99.08797410441112,4079.09
2023-02-21,129.58521413940244,13.493181423932546,11.29,40.47,36.50789852420945,197.37,97.88797304298929,3997.34
2023-02-22,125.7335376928081,13.2515412184354,11.3,40.23,36.38750126377181,200.86,98.26315163258502,3991.05
2023-02-23,127.46992746690344,13.255861540507508,11.17,38.62,37.168328785439876,202.07,99.21926022556667,4012.32
2023-02-24,126.26636690251367,13.235953299684088,11.0,38.55,36.56333704412467,196.88,96.20639600048906,3970.04
2023-02-27,124.33458633708207,13.057443045658452,11.16,38.68,37.746008794018245,207.63,97.75685711262054,3982.24
2023-02-28,126.04080333535713,13.10357462682474,11.17,38.12,38.22374519565854,205.71,97.1048990374915,3970.15
2023-03-01,125.7308512935842,13.107635649931517,11.4,38.1,37.88298091828029,202.77,96.91500808417551,3951.39
2023-03-02,128.8470453436345,13.122457647152407,11.62,38.98,37.97939521493207,190.9,96.17635101194915,3981.35
2023-03-03,126.5978464617618,13.220730593556338,12.11,40.44,38.85947158811026,197.79,107.0215697245746,4045.64
2023-03-06,129.20875841037642,13.451199704033852,12.01,39.89,38.16039015003975,193.81,104.8634346342523,4048.42
2023-03-07,127.04763664357198,13.500982327723069,11.87,39.19,37.75145859589874,187.71,103.59898414681207,3986.37
2023-03-08,125.08259879067123,13.315282033421157,12.01,39.21,38.33850927789158,182.0,105.90717000523128,3992.01
2023-03-09,126.22271727997162,13.415169339914423,11.52,37.3,37.309736614708285,172.92,103.75822585990774,3918.32
2023-03-10,124.43182371410158,13.331646636907955,11.2,36.02,36.55276386124748,173.44,101.82623129917945,3861.59
2023-03-13,125.71286591489547,13.244036572711728,11.13,35.27,34.660451403533905,174.48,97.41992390169617,3855.76
2023-03-14,124.32353892604904,13.033415122999157,11.04,35.11,34.67595629597264,183.26,95.50573281517822,3919.29
2023-03-15,125.92624870369647,12.930422248718811,10.84,33.86,32.63527137370984,180.45,91.60434498413214,3891.93
2023-03-16,125.02333634785171,12.914488102405576,10.94,34.13,33.58103604194701,184.13,92.35257351547273,3960.28
2023-03-17,127.87807549392654,12.84326111661874,10.46,32.92,31.8254883223206,180.13,90.52080870362826,3916.64
2023-03-20,126.20722434808162,12.810695501999916,10.35,33.16,31.688790069024893,183.25,89.82236239423368,3951.57
2023-03-21,126.97491642522762,12.897665170192314,10.85,34.61,32.74514006147552,197.58,91.67706307239882,4002.87
2023-03-22,130.37499051675536,13.050895412137047,10.62,33.58,32.7819039719144,191.15,91.67238548431443,3936.97
2023-03-23,131.04137877912575,13.064895972954119,10.57,33.27,32.33553947001046,192.22,89.8127658167033,3948.72
2023-03-24,130.20812174062246,13.074236260123604,10.65,33.24,31.25041100086312,190.41,87.62297756709819,3970.99
2023-03-27,128.18469268793308,13.120080791844035,10.66,33.97,32.3431074733252,191.81,89.45847454325919,3977.53
2023-03-28,128.6175941746371,13.194699332107511,10.74,33.75,32.35844107011217,189.19,89.96886546316863,3971.27
2023-03-29,131.09702737165478,13.553789729223633,11.15,35.21,32.55679010176019,193.88,90.23461716784257,4027.81
2023-03-30,130.65590213829668,13.581718752176007,11.37,35.49,33.09775855237843,195.28,91.73123553093014,4050.83
2023-03-31,134.1261473197069,13.796892999464687,11.66,36.17,32.93090714462109,207.46,91.91492127834509,4109.31
2023-04-03,132.5537599878517,13.906424578748966,11.74,35.77,33.91545011831732,194.77,92.94351382042143,4124.51
2023-04-04,132.43742481811006,14.031323415314288,11.77,35.25,33.58605879566592,192.58,91.67665271264445,4100.6
2023-04-05,134.08009342902318,13.772521516476557,11.5,34.6,32.03436271230279,185.52,90.3184723694347,4090.38
2023-04-06,132.54728742193754,13.63633526634938,11.41,34.11,32.127764806777236,185.06,90.33010436253181,4105.02
2023-04-07,132.37330057229318,13.508266290882204,11.41,34.11,32.07837265100728,185.06,90.19123386804758,4105.02
2023-04-10,133.1970705870715,13.523698481791092,11.77,35.24,32.09763725521359,184.51,90.24539803785288,4109.11
2023-04-11,137.07353380374875,13.373667880641461,11.91,34.92,32.48590605640319,186.79,92.11240199283735,4108.94
2023-04-12,141.29676105974565,13.342890235946205,11.73,34.14,32.40666451706103,180.54,91.72423359916596,4091.95
2023-04-13,141.71647621219267,13.31314506230839,11.53,34.05,32.800326315918376,185.9,91.43727330529575,4146.22
2023-04-14,142.01896557788604,13.340025863018143,11.59,34.01,32.86411728149234,185.0,92.1606459850933,4137.64
2023-04-17,141.0110476694974,13.381926634208522,11.74,34.65,31.775082018939422,187.04,92.14864805492488,4151.32
2023-04-18,137.0732007889627,13.333085060893833,11.78,34.84,32.24601801247,184.31,92.42699116943574,4154.87
2023-04-19,138.66666662708667,13.294440001875987,11.31,34.1,31.86221577965373,180.59,91.1950007831153,4154.52
2023-04-20,136.7501949595623,13.160337251150068,10.99,33.08,29.391400760849937,162.99,88.55768747421048,4129.79
2023-04-21,135.58128838779848,13.14598921695252,10.93,33.09,29.003928853826228,165.08,88.64337149700191,4133.52
2023-04-24,136.0552809096478,13.120236630206527,11.25,33.82,28.765663992982965,162.55,88.54402518776192,4137.04
2023-04-25,142.1414113591697,13.122818567507828,11.03,32.45,28.59080434014729,160.67,87.09254503614758,4071.63
2023-04-26,141.62366890380312,13.185003622095191,10.81,31.77,28.492325810358935,153.75,88.09120297697609,4055.99
2023-04-27,142.31151660070717,13.366725725474181,10.88,32.27,28.56811238687439,160.19,88.10311719310788,4135.35
2023-04-28,138.9791382376849,13.566912105216101,11.13,32.58,29.11517303910927,164.31,89.43941854822266,4169.48
2023-05-01,139.209871506524,13.431657051934323,11.3,33.02,29.17106372437889,161.83,89.61111013961597,4167.87
2023-05-02,141.43487401246676,13.253321687384384,11.06,32.62,28.72577741402726,160.31,89.63244796404823,4119.58
2023-05-03,141.1354191377651,13.355780592604452,11.05,32.03,28.0721537895564,160.61,90.00163185199091,4090.75
2023-05-04,140.61215127456023,13.546571485989867,10.83,31.25,27.084832246452674,161.2,90.06293951463866,4061.22
2023-05-05,142.21835134482617,13.583422058541737,11.24,32.8,28.42257581568001,170.06,92.03543940315153,4136.25
2023-05-08,144.9245730023054,13.419477445831465,11.26,33.19,28.33371074059713,171.79,92.03464465739766,4138.12
2023-05-09,146.10910005674234,13.869833549928696,11.11,32.82,28.337215891492743,169.15,91.70490534332889,4119.17
2023-05-10,149.26190016350913,13.956153379213767,11.14,32.62,28.765111991052674,168.54,92.16874501635331,4137.64
2023-05-11,148.73767515452238,13.968169334577219,11.12,32.66,28.97835074704537,172.08,93.35344284015181,4130.62
2023-05-12,147.76895605503648,14.114484858461566,10.94,31.95,29.370943013540536,167.98,93.64794591431225,4124.08
2023-05-15,146.13550088391602,13.912104912230678,10.91,31.92,29.40282982835273,166.35,101.20065183478471,4136.28
2023-05-16,142.92336117317666,13.821015291315629,10.54,31.1,28.656294999891465,166.52,99.1934524611134,4109.9
2023-05-17,143.57910825013707,13.81426446660335,10.78,31.99,28.944377677449918,173.86,99.19316458109864,4158.77
2023-05-18,145.88308393988777,13.890738021156332,10.91,32.45,29.84772636282285,176.89,102.67248808825121,4198.05
2023-05-19,145.1124724044488,13.818136397860115,10.92,32.21,29.975694192912577,180.14,103.17949474823594,4191.98
2023-05-22,147.68991003627607,13.843868789841245,10.9,32.41,29.918471071599182,188.87,103.00528582649403,4192.63
2023-05-23,148.85674443539588,13.09045833586414,10.99,32.96,29.997099716593805,185.77,103.66250278256761,4145.58
2023-05-24,148.17891188682637,13.799188304421403,10.62,31.83,29.267264325947508,182.9,102.48185163879526,4115.24
2023-05-25,145.46793158907676,13.60496209322231,10.66,31.96,29.087183500685402,184.47,101.58668625614895,4151.28
2023-05-26,145.53225125155342,13.523215203232205,11.33,32.83,29.819749837405546,193.17,103.29680697272629,4205.45
2023-05-29,146.46326242849972,13.382243120270726,11.33,32.83,29.646400412844653,193.17,103.72043579479656,4205.45
2023-05-30,142.6666627985278,13.503251026924229,11.8,32.9,29.39014947267075,201.16,102.62737608998376,4205.52
2023-05-31,142.82844575331214,13.345684306857166,11.24,31.96,28.053485439245026,203.93,100.47452241010242,4179.83
2023-06-01,140.83501397804554,13.651843387684368,11.35,32.65,28.358550828247665,207.52,102.12070298256545,4221.02
2023-06-02,143.22451422225862,14.157681440063326,11.61,33.9,29.598204901558173,213.97,104.4719056525328,4282.37
2023-06-05,145.15383627329106,14.142803067189952,11.8,33.75,29.975828431472504,217.61,105.94824299056464,4273.79
2023-06-06,145.75129390639262,14.37722005683005,12.12,34.85,29.966956059555905,221.31,107.1155307873347,4283.85
2023-06-07,142.48039328590704,14.166219455927635,12.73,35.82,29.24832676169715,224.57,107.50559478628281,4267.52
2023-06-08,141.7011440782219,14.142488299784663,12.73,35.45,29.549545818706015,234.86,108.644079174781,4293.93
2023-06-09,143.30477293403146,14.44164323688543,12.88,35.83,29.528734383842743,244.4,108.3307620407246,4298.86
2023-06-12,143.71916189683967,14.51169876167885,12.91,36.26,30.369397488777025,249.83,111.42266845882389,4338.93
2023-06-13,145.275931731925,15.234905332818506,13.24,37.23,30.604883135893306,258.71,112.45018232960436,4369.01
2023-06-14,149.45021436214114,16.10891921311818,13.31,36.95,31.73500064635442,256.79,112.94471900597983,4372.59
2023-06-15,147.7412000430028,16.20523313754908,13.54,37.61,32.435532477766955,255.9,110.96511992393857,4425.84
2023-06-16,147.9769086056179,16.14024519711716,13.51,37.54,32.31332619990989,260.54,109.02664259816925,4409.59
2023-06-19,147.17725425353774,15.524258155724464,13.51,37.54,32.44345124999564,260.54,108.18748616829532,4409.59
2023-06-20,145.35418270898228,15.458741555050366,13.33,36.91,31.269724585553575,274.45,106.77109706261619,4388.71
2023-06-21,149.33410547760576,15.344040025345125,13.14,36.6,31.546554689400967,259.46,105.89386311414594,4365.69
2023-06-22,147.7736454139687,15.457624818470189,13.3,36.25,31.011671437329113,264.61,103.5056607843739,4381.89
2023-06-23,145.13007577290546,15.032370959589333,13.14,35.78,31.326125233397814,256.6,103.27675076947175,4348.33
2023-06-26,144.5126244766245,15.125295173232397,13.22,36.29,31.448641938254784,241.05,104.09225420554128,4328.82
2023-06-27,149.04784433819358,15.242854437902547,13.5,37.06,31.93260051654358,250.21,102.33280274604164,4378.41
2023-06-28,149.74446525981085,15.626137674399073,13.86,37.77,32.024537086911565,256.24,102.75413595370114,4376.86
2023-06-29,148.3248168856735,15.540795229426596,14.01,37.78,33.739964243236415,257.5,103.73916782253846,4396.44
2023-06-30,148.18379825639667,15.586614304645869,14.18,38.13,34.16442665840642,261.77,104.63718286005866,4450.38
2023-07-03,150.50285307627757,15.74294712386325,14.28,38.53,34.00411139033767,279.82,104.97359811792026,4455.59
2023-07-04,151.19950516146864,15.80721245634907,14.28,38.53,33.391065023145266,279.82,104.69986524546044,4455.59
2023-07-05,150.60446931686607,15.846986324297914,14.38,38.98,34.359378531599376,282.48,105.05334051038473,4446.82
2023-07-06,150.46972256329207,15.743205538020984,14.04,39.02,33.36224263911824,276.54,103.40268798087835,4411.59
2023-07-07,147.93844757499443,15.615243639132737,14.04,39.17,33.38647854664675,274.43,103.9241375662673,4398.95
2023-07-10,150.387391980941,15.535022436618602,14.12,39.2,33.18224030221023,269.61,102.91052493726684,4409.53
2023-07-11,151.2321622208579,15.2962911088937,14.27,39.53,33.28201556790691,269.79,103.15335046203853,4439.26
2023-07-12,149.59949867911777,15.334290084269753,14.26,39.96,33.72960075728951,271.99,103.76732356798435,4472.16
2023-07-13,151.57233655055543,15.629613287364092,14.23,40.05,33.3526400036283,277.9,102.83954992778692,4510.04
2023-07-14,156.2612322623783,15.702770580634095,14.04,39.56,32.90426230935995,281.38,101.50158576448108,4505.42
2023-07-17,152.3323834355719,15.634039696043335,13.2,38.32,32.75810543562877,290.38,100.56328669757596,4522.79
2023-07-18,151.17972846167189,15.783793859571938,13.28,38.7,33.0408737745947,293.34,101.0180444624829,4554.98
2023-07-19,151.6159650922162,16.10852651654714,13.21,38.8,33.38709222466303,291.26,101.95130215735992,4565.72
2023-07-20,150.47226295607027,16.01462689050187,13.15,38.82,33.07382804773634,262.9,102.41641950238052,4534.87
2023-07-21,148.5342822071924,15.987673921602875,13.05,38.12,33.976534774778635,260.02,103.75234125860652,4536.34
2023-07-24,147.10589694593975,16.026666666666667,13.22,38.86,34.605727021408825,269.06,104.42839909992928,4554.64
2023-07-25,148.65793510873394,16.194089601636094,12.86,37.5,34.384356844380555,265.28,104.7439345722087,4567.46
2023-07-26,148.06453138085217,16.108024741864373,12.95,37.87,34.43296582071124,264.35,103.38034205934433,4566.75
2023-07-27,147.27249976714006,16.160208090102806,13.01,38.54,35.03223444990852,255.71,100.9986269672833,4537.41
2023-07-28,145.53388890658417,16.26123419896576,12.56,37.63,35.53225900490442,266.44,102.17915445193997,4582.23
2023-07-31,146.25114772801516,16.57021322282442,12.51,37.94,34.841327875760605,267.43,101.15867963303366,4588.96
2023-08-01,148.143147154455,16.796652914890515,12.71,37.7,34.51664999683484,261.07,100.93119466935373,4576.73
2023-08-02,141.78309070788373,17.110372659392283,12.35,36.98,33.921151075147726,254.11,100.04650155077714,4513.39
2023-08-03,140.50499138165893,16.417918407458565,12.41,36.51,33.6892254510044,259.32,100.44633994653957,4501.89
2023-08-04,140.75953915727231,16.709420045556577,12.21,36.16,33.775937869481766,253.86,100.15903284410528,4478.03
2023-08-07,136.9809702708845,16.839281349746063,12.26,36.68,33.4100598241852,251.45,99.47581740361997,4518.44
2023-08-08,136.7790709233416,16.622112524949273,12.2,36.43,32.92691034285802,249.7,97.87190104395198,4499.38
2023-08-09,136.57352563530247,16.34361173379772,12.06,35.86,33.17850024719908,242.19,98.65037573500256,4467.71
2023-08-10,136.1657897181754,16.520347028168676,11.52,33.78,33.5954680261291,245.34,99.15582143829046,4468.83
2023-08-11,137.19377244621847,16.39181476500113,11.5,33.51,33.146205518300704,242.65,98.5462187140248,4464.05
2023-08-14,134.81591743055674,16.25430700935766,11.56,33.69,32.97579407331872,239.76,98.7994628192838,4489.72
2023-08-15,134.29775934751453,16.258930379183074,11.35,32.93,32.805115140352676,232.96,98.1311994111807,4437.86
2023-08-16,131.76891053289344,15.914235294783394,11.19,32.46,32.88648960477459,225.6,97.64150998941302,4404.33
2023-08-17,130.61190901698106,15.878784130975356,11.21,32.56,32.57046197572292,219.22,97.5642579227612,4370.36
2023-08-18,131.94816276735017,15.758402959396985,11.33,32.75,32.44242911997348,215.49,97.36407015937618,4369.71
2023-08-21,131.9392864250893,15.853206125820513,11.34,32.9,33.04646896946326,231.28,97.30042699912639,4399.77
2023-08-22,133.1587631184995,16.153119527905996,11.24,32.57,33.427073290892785,233.19,97.11560354400473,4387.55
2023-08-23,132.880254227435,16.1655563627715,11.33,33.19,33.060769983948546,236.86,96.99731204716193,4436.01
2023-08-24,133.28561666476975,16.216363334525155,11.13,32.52,32.22040242320197,230.04,95.50160409756265,4376.31
2023-08-25,133.2590196519567,16.028192394433848,11.28,32.58,32.44703972150482,238.59,96.01693917588,4405.71
2023-08-28,132.98821552275183,16.254239067230266,11.27,32.75,32.98020413570891,238.82,96.7363752309687,4433.31
2023-08-29,134.00070092476926,16.228355955750096,11.41,33.09,33.18074220458125,257.18,97.16821471324893,4497.63
2023-08-30,134.9687580895021,16.448679970775974,11.4,33.02,32.95547407887139,256.9,96.52034577371293,4514.87
2023-08-31,135.70171199773543,16.827562245006234,11.49,33.23,32.865169003863855,258.08,95.64102619103828,4507.66
2023-09-01,134.3183114147592,16.930219890055497,11.5,33.26,31.06757284789397,245.01,92.40043928046826,4515.77
2023-09-04,134.97825761130372,17.38458191774502,11.5,33.26,31.07871751032613,245.01,92.96703255253722,4515.77
2023-09-05,134.4238298597546,17.27022111359183,11.45,33.0,31.506865562458998,256.49,92.95498060973644,4496.83
2023-09-06,133.10415970180938,17.57254051488004,11.43,32.54,32.19231931161503,251.92,92.70791289739353,4465.48
2023-09-07,133.28748159415522,17.451543280307536,11.33,32.3,32.58050430880441,251.49,91.22354712450874,4451.14
2023-09-08,132.16396862016498,17.27070412627684,11.65,32.67,32.37108425346565,248.5,92.57027067920022,4457.49
2023-09-11,131.89310957980302,17.243138854735687,11.58,32.35,32.80428131004265,273.58,93.26268372445571,4487.46
2023-09-12,133.88271170571184,17.70749608148147,11.79,33.19,32.89187284772383,267.48,93.79206841730752,4461.9
2023-09-13,136.09399087879103,17.98522618122681,11.97,33.38,33.56189391844837,271.3,93.81335157919288,4467.44
2023-09-14,136.1562731455047,18.230967429392138,11.95,33.38,33.75186785032446,276.04,93.6164835848497,4505.1
2023-09-15,137.50746909930353,18.701265920222482,11.95,33.66,34.51107021750956,274.39,95.48595483498899,4450.32
2023-09-18,136.5090362995647,18.652447254201125,11.69,33.06,34.063662190467625,265.28,93.15483622698603,4453.53
2023-09-19,135.6677010385515,19.073134930993014,11.9,33.67,34.593786847956274,266.5,94.93417958734905,4443.95
2023-09-20,139.28486065003338,18.519513196081146,11.71,32.92,35.15243256369554,262.59,96.82599467544689,4402.2
2023-09-21,136.7487613327153,18.35822314902784,11.56,32.43,35.38898971734735,255.7,96.9207742258916,4330.0
2023-09-22,135.56525574128744,18.46231510820022,11.77,32.31,34.619736925640865,244.88,99.31953245884885,4320.06
2023-09-25,137.22242017426203,18.186196529503007,11.92,32.78,34.54949115280283,246.99,98.38951313071901,4337.44
2023-09-26,136.33342796287172,17.844513626177882,11.77,31.99,34.44222956225037,244.12,96.23619680044355,4273.53
2023-09-27,135.07530932594645,18.02314759301801,11.74,32.08,34.921291660298934,240.5,95.28375191299664,4274.51
2023-09-28,135.16817260242254,17.88920239967314,11.9,32.88,35.56298281677288,246.38,95.76113681390126,4299.7
2023-09-29,135.66658256643726,17.719854426557813,11.77,32.69,35.427383667557294,250.22,95.40399391180514,4288.05
2023-10-02,135.25615628294557,17.758593815894343,11.66,32.2,34.793339921193905,251.6,95.43559478384064,4288.39
2023-10-03,135.0314268396589,17.180933298101394,11.43,31.12,33.012898338605616,246.53,94.52566006952769,4229.45
2023-10-04,134.32052495929403,16.412139913415025,11.36,30.78,32.73397422503091,261.16,95.00300745765243,4263.75
2023-10-05,134.90932634835355,17.18345086306608,11.27,30.06,32.12122573596234,260.05,93.7559095481378,4258.19
2023-10-06,136.6289481853688,17.12184210134135,11.37,30.64,32.598084971034766,260.53,93.6507519659425,4308.5
2023-10-09,136.9035642012739,17.04183385351931,11.43,30.73,32.25936743955394,259.67,92.53867826089704,4335.66
2023-10-10,133.84510838997863,17.487376354806898,11.56,31.22,33.425102564692,263.62,94.53745779114386,4358.24
2023-10-11,135.0569182433934,17.628171640323863,11.6,30.72,34.00349692848786,262.99,95.31540403581677,4376.95
2023-10-12,134.42224133373395,18.170107102090327,11.37,30.07,33.762280391557994,258.87,94.56638725787099,4349.61
2023-10-13,132.77862003525203,17.732225909952668,11.19,29.41,33.112705284697945,251.12,94.52638138022112,4327.78
2023-10-16,132.20000968928122,17.577056957095404,11.3,29.81,33.388604780878204,253.92,95.489698899369,4373.63
2023-10-17,133.82971648740812,17.714436268049027,11.41,30.07,33.70186367826237,254.85,95.10804262085962,4373.2
2023-10-18,135.64625113612843,17.613832575653063,11.13,29.23,32.83817762456557,242.68,94.15439465799257,4314.6
2023-10-19,133.44043983376463,17.457426261722127,10.92,29.08,30.526112581515438,220.11,92.42285873296872,4278.0
2023-10-20,129.46622809452472,17.265723864019726,11.03,29.41,30.217753467589382,211.99,90.11483841225468,4224.16
2023-10-23,131.47467242782636,17.21056789407542,10.87,28.97,29.990651224718885,212.08,89.30150775571992,4217.04
2023-10-24,131.07833823953973,17.140797148440576,10.79,28.32,29.63489559156438,216.52,88.23926059284588,4247.68
2023-10-25,129.61110721726044,17.4114133222114,10.93,28.77,29.560129837603984,212.42,88.00084629815439,4186.77
2023-10-26,126.97642693022524,17.08350462339314,10.75,28.31,29.156118447028646,205.76,87.50620814010838,4137.23
2023-10-27,124.43287931415564,17.342218630364183,9.43,26.99,29.561379657736175,207.3,86.93298455864523,4117.37
2023-10-30,121.796013612729,16.989841724700806,9.25,27.13,29.548066388681537,197.36,86.8169717347676,4166.82
2023-10-31,120.45453609213622,17.166742426273554,9.38,27.96,29.966928149099722,200.84,86.98981909109929,4193.8
2023-11-01,120.69329996055335,17.716035583332424,9.53,27.76,30.030910980718453,205.66,87.25695286843313,4237.86
2023-11-02,122.10794617581571,18.115690222710935,9.76,28.56,30.792329792053046,218.51,89.97783239236115,4317.78
2023-11-03,124.40883369165384,18.125079625601657,10.16,29.52,31.48103085101259,219.96,91.49557156698724,4358.34
2023-11-06,130.15927364876688,18.820868011872225,9.92,28.87,31.05622560502992,219.27,90.55037516642088,4365.98
2023-11-07,129.90813570395048,18.660835325344806,9.78,28.17,30.116883962535926,222.18,89.90295587329942,4378.38
2023-11-08,128.2137087421448,18.117503595650806,9.67,27.33,30.47839188475149,222.11,90.2852240586028,4382.78
2023-11-09,127.7906465950966,18.457617650934967,9.33,26.43,30.65238415173418,209.98,90.57532094303177,4347.35
2023-11-10,126.37518717355798,18.303788051951404,9.49,26.62,30.68175710825321,214.65,89.88920528904372,4415.24
2023-11-13,125.66185008834609,18.380659459685983,9.45,26.67,30.785331213542868,223.71,90.90606160231225,4411.55
2023-11-14,127.09254006706202,18.53191032002344,10.01,27.96,31.471265931497317,237.41,93.20839598179505,4495.7
2023-11-15,133.8933871891313,18.78326735910957,10.07,27.9,31.66850756657906,242.84,93.45197327194272,4502.88
2023-11-16,135.8286774228242,18.81678450490443,9.77,27.25,31.304753393092927,233.59,92.25597424321148,4508.24
2023-11-17,136.52147213902862,18.968978900943977,9.88,27.79,31.528254274040997,234.3,92.76050965255546,4514.02
2023-11-20,135.71391270760913,18.323951763982638,9.95,28.28,31.365098607811287,235.6,92.30745769758668,4547.38
2023-11-21,136.82862761282252,18.219355420499653,9.8,27.67,30.1664130936111,241.2,90.30738747133425,4538.19
2023-11-22,135.19835539324626,18.201780138586873,9.87,27.86,30.261335577569675,234.21,90.48175973692823,4556.62
2023-11-23,136.14973527795178,18.04248547347216,9.87,27.86,30.447511377882066,234.21,90.52533615034359,4556.62
2023-11-24,135.4154138094042,18.51345007316082,10.01,27.94,30.954543734315017,235.45,90.74559222112433,4559.34
